0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/09,Viernes,173,199,186
6/09,Lunes,182,210,196
7/09,Martes,187,215,201
8/09,Miércoles,179,207,193
9/09,Jueves,179,205,192
10/09,Viernes,178,204,191
13/09,Lunes,187,215,201
14/09,Martes,177,203,190
15/09,Miércoles,181,209,195
16/09,Jueves,168,194,181
17/09,Viernes,169,195,182
20/09,Lunes,175,201,188
21/09,Martes,171,197,184
22/09,Miércoles,179,205,192
23/09,Jueves,188,216,202
24/09,Viernes,186,214,200
27/09,Lunes,176,202,189
28/09,Martes,169,195,182
29/09,Miércoles,171,197,184
30/09,Jueves,170,196,183
1/10,Viernes,189,217,203
4/10,Lunes,182,210,196
5/10,Martes,188,216,202
6/10,Miércoles,187,215,201
