0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/06,Miércoles,177,203,190
17/06,Jueves,187,215,201
18/06,Viernes,186,214,200
21/06,Lunes,180,208,194
22/06,Martes,176,202,189
23/06,Miércoles,189,217,203
24/06,Jueves,188,216,202
25/06,Viernes,173,199,186
28/06,Lunes,177,203,190
29/06,Martes,171,197,184
30/06,Miércoles,158,182,170
1/07,Jueves,163,187,175
2/07,Viernes,166,192,179
5/07,Lunes,162,186,174
6/07,Martes,179,205,192
7/07,Miércoles,186,214,200
8/07,Jueves,172,198,185
9/07,Viernes,157,181,169
12/07,Lunes,153,177,165
13/07,Martes,166,192,179
14/07,Miércoles,166,190,178
15/07,Jueves,192,220,206
16/07,Viernes,162,186,174
19/07,Lunes,152,174,163
