0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/06,Viernes,179,205,192
7/06,Lunes,174,200,187
8/06,Martes,192,220,206
9/06,Miércoles,200,230,215
10/06,Jueves,185,213,199
11/06,Viernes,169,195,182
14/06,Lunes,165,189,177
15/06,Martes,179,205,192
16/06,Miércoles,178,204,191
17/06,Jueves,206,238,222
18/06,Viernes,174,200,187
21/06,Lunes,164,188,176
22/06,Martes,140,162,151
23/06,Miércoles,159,183,171
24/06,Jueves,134,154,144
25/06,Viernes,140,162,151
28/06,Lunes,133,153,143
29/06,Martes,132,152,142
30/06,Miércoles,121,139,130
1/07,Jueves,125,143,134
2/07,Viernes,128,148,138
5/07,Lunes,108,124,116
6/07,Martes,113,131,122
7/07,Miércoles,105,121,113
