0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/09,Lunes,201,231,216
7/09,Martes,212,244,228
8/09,Miércoles,218,250,234
9/09,Jueves,209,241,225
10/09,Viernes,208,240,224
13/09,Lunes,207,239,223
14/09,Martes,218,250,234
15/09,Miércoles,206,236,221
16/09,Jueves,210,242,226
17/09,Viernes,195,225,210
20/09,Lunes,196,226,211
21/09,Martes,203,233,218
22/09,Miércoles,198,228,213
23/09,Jueves,207,239,223
24/09,Viernes,219,251,235
27/09,Lunes,216,248,232
28/09,Martes,205,235,220
29/09,Miércoles,197,227,212
30/09,Jueves,199,229,214
1/10,Viernes,198,228,213
4/10,Lunes,219,253,236
5/10,Martes,212,244,228
6/10,Miércoles,219,251,235
7/10,Jueves,218,250,234
