0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/06,Viernes,156,180,168
21/06,Lunes,149,171,160
22/06,Martes,145,167,156
23/06,Miércoles,153,175,164
24/06,Jueves,161,185,173
25/06,Viernes,160,184,172
28/06,Lunes,155,179,167
29/06,Martes,152,174,163
30/06,Miércoles,163,187,175
1/07,Jueves,162,186,174
2/07,Viernes,149,171,160
5/07,Lunes,152,174,163
6/07,Martes,147,169,158
7/07,Miércoles,136,156,146
8/07,Jueves,140,162,151
9/07,Viernes,144,166,155
12/07,Lunes,140,162,151
13/07,Martes,154,178,166
14/07,Miércoles,161,185,173
15/07,Jueves,149,171,160
16/07,Viernes,136,156,146
19/07,Lunes,132,152,142
20/07,Martes,143,165,154
21/07,Miércoles,142,164,153
