0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/09,Lunes,154,178,166
28/09,Martes,168,194,181
29/09,Miércoles,159,183,171
30/09,Jueves,142,164,153
1/10,Viernes,138,158,148
4/10,Lunes,139,159,149
5/10,Martes,135,155,145
6/10,Miércoles,132,152,142
7/10,Jueves,137,157,147
8/10,Viernes,140,161,150
11/10,Lunes,137,157,147
12/10,Martes,140,162,151
13/10,Miércoles,144,166,155
14/10,Jueves,140,161,150
15/10,Viernes,140,162,151
18/10,Lunes,141,163,152
19/10,Martes,119,137,128
20/10,Miércoles,113,129,121
21/10,Jueves,124,142,133
22/10,Viernes,123,141,132
25/10,Lunes,142,164,153
26/10,Martes,144,166,155
27/10,Miércoles,152,174,163
28/10,Jueves,155,179,167
