0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/05,Jueves,146,168,157
21/05,Viernes,153,175,164
24/05,Lunes,145,167,156
25/05,Martes,143,165,154
26/05,Miércoles,131,151,141
27/05,Jueves,135,155,145
28/05,Viernes,139,159,149
31/05,Lunes,116,134,125
1/06,Martes,122,140,131
2/06,Miércoles,113,129,121
3/06,Jueves,126,144,135
4/06,Viernes,126,146,136
7/06,Lunes,124,142,133
8/06,Martes,123,141,132
9/06,Miércoles,142,164,153
10/06,Jueves,148,170,159
11/06,Viernes,162,186,174
14/06,Lunes,157,181,169
15/06,Martes,160,184,172
16/06,Miércoles,170,196,183
17/06,Jueves,168,194,181
18/06,Viernes,167,193,180
21/06,Lunes,176,202,189
22/06,Martes,194,224,209
