0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/06,Lunes,186,214,200
8/06,Martes,191,219,205
9/06,Miércoles,185,213,199
10/06,Jueves,204,234,219
11/06,Viernes,212,244,228
14/06,Lunes,196,226,211
15/06,Martes,179,207,193
16/06,Miércoles,175,201,188
17/06,Jueves,190,218,204
18/06,Viernes,189,217,203
21/06,Lunes,219,251,235
22/06,Martes,184,212,198
23/06,Miércoles,173,199,186
24/06,Jueves,148,170,159
25/06,Viernes,167,193,180
28/06,Lunes,140,162,151
29/06,Martes,147,169,158
30/06,Miércoles,140,161,150
1/07,Jueves,138,158,148
2/07,Viernes,126,146,136
5/07,Lunes,130,150,140
6/07,Martes,134,154,144
7/07,Miércoles,113,129,121
8/07,Jueves,118,136,127
