0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/08,Miércoles,149,171,160
19/08,Jueves,143,165,154
20/08,Viernes,145,167,156
23/08,Lunes,145,167,156
24/08,Martes,161,185,173
25/08,Miércoles,155,179,167
26/08,Jueves,160,184,172
27/08,Viernes,159,183,171
30/08,Lunes,177,203,190
31/08,Martes,169,195,182
1/09,Miércoles,179,205,192
2/09,Jueves,184,212,198
3/09,Viernes,185,213,199
6/09,Lunes,191,219,205
7/09,Martes,187,215,201
8/09,Miércoles,188,216,202
9/09,Jueves,183,211,197
10/09,Viernes,181,209,195
13/09,Lunes,187,215,201
14/09,Martes,188,216,202
15/09,Miércoles,195,225,210
16/09,Jueves,201,231,216
17/09,Viernes,206,238,222
20/09,Lunes,209,241,225
