0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/08,Miércoles,153,175,164
12/08,Jueves,169,195,182
13/08,Viernes,163,187,175
16/08,Lunes,172,198,185
17/08,Martes,178,204,191
18/08,Miércoles,179,205,192
19/08,Jueves,184,212,198
20/08,Viernes,180,208,194
23/08,Lunes,181,209,195
24/08,Martes,177,203,190
25/08,Miércoles,175,201,188
26/08,Jueves,180,208,194
27/08,Viernes,181,209,195
30/08,Lunes,189,217,203
31/08,Martes,193,223,208
1/09,Miércoles,199,229,214
2/09,Jueves,202,232,217
3/09,Viernes,205,235,220
6/09,Lunes,210,242,226
7/09,Martes,216,248,232
8/09,Miércoles,236,272,254
9/09,Jueves,224,258,241
10/09,Viernes,213,245,229
13/09,Lunes,212,244,228
