0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/04,Viernes,218,250,234
12/04,Lunes,202,232,217
13/04,Martes,216,248,232
14/04,Miércoles,236,272,254
15/04,Jueves,245,281,263
16/04,Viernes,226,260,243
19/04,Lunes,236,272,254
20/04,Martes,244,280,262
21/04,Miércoles,245,281,263
22/04,Jueves,247,285,266
23/04,Viernes,260,300,280
26/04,Lunes,260,300,280
27/04,Martes,261,301,281
28/04,Miércoles,280,322,301
29/04,Jueves,272,314,293
30/04,Viernes,259,297,278
3/05,Lunes,259,297,278
4/05,Martes,246,282,264
5/05,Miércoles,240,276,258
6/05,Jueves,240,276,258
7/05,Viernes,241,277,259
10/05,Lunes,233,269,251
11/05,Martes,238,274,256
12/05,Miércoles,239,275,257
