0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/09,Lunes,168,194,181
14/09,Martes,170,196,183
15/09,Miércoles,143,165,154
16/09,Jueves,135,155,145
17/09,Viernes,148,170,159
20/09,Lunes,147,169,158
21/09,Martes,170,196,183
22/09,Miércoles,173,199,186
23/09,Jueves,182,210,196
24/09,Viernes,187,215,201
27/09,Lunes,179,207,193
28/09,Martes,179,205,192
29/09,Miércoles,178,204,191
30/09,Jueves,187,215,201
1/10,Viernes,177,203,190
4/10,Lunes,181,209,195
5/10,Martes,168,194,181
6/10,Miércoles,169,195,182
7/10,Jueves,175,201,188
8/10,Viernes,171,197,184
11/10,Lunes,179,205,192
12/10,Martes,188,216,202
13/10,Miércoles,186,214,200
14/10,Jueves,176,202,189
