0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/04,Viernes,234,270,252
3/05,Lunes,233,269,251
4/05,Martes,246,282,264
5/05,Miércoles,272,312,292
6/05,Jueves,270,310,290
7/05,Viernes,251,289,270
10/05,Lunes,240,276,258
11/05,Martes,235,271,253
12/05,Miércoles,233,268,250
13/05,Jueves,233,268,250
14/05,Viernes,222,256,239
17/05,Lunes,203,233,218
18/05,Martes,198,228,213
19/05,Miércoles,214,246,230
20/05,Jueves,219,253,236
21/05,Viernes,229,263,246
24/05,Lunes,250,288,269
25/05,Martes,243,279,261
26/05,Miércoles,239,275,257
27/05,Jueves,277,319,298
28/05,Viernes,271,311,291
31/05,Lunes,279,321,300
1/06,Martes,259,297,278
2/06,Miércoles,276,318,297
