0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/06,Jueves,179,205,192
4/06,Viernes,174,200,187
7/06,Lunes,192,220,206
8/06,Martes,200,230,215
9/06,Miércoles,185,213,199
10/06,Jueves,169,195,182
11/06,Viernes,165,189,177
14/06,Lunes,179,205,192
15/06,Martes,178,204,191
16/06,Miércoles,206,238,222
17/06,Jueves,174,200,187
18/06,Viernes,164,188,176
21/06,Lunes,140,162,151
22/06,Martes,159,183,171
23/06,Miércoles,134,154,144
24/06,Jueves,140,162,151
25/06,Viernes,133,153,143
28/06,Lunes,132,152,142
29/06,Martes,121,139,130
30/06,Miércoles,125,143,134
1/07,Jueves,128,148,138
2/07,Viernes,108,124,116
5/07,Lunes,113,131,122
6/07,Martes,105,121,113
