0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/08,Lunes,161,185,173
31/08,Martes,160,184,172
1/09,Miércoles,168,194,181
2/09,Jueves,159,183,171
3/09,Viernes,163,187,175
6/09,Lunes,151,173,162
7/09,Martes,152,174,163
8/09,Miércoles,157,181,169
9/09,Jueves,153,177,165
10/09,Viernes,161,185,173
13/09,Lunes,169,195,182
14/09,Martes,167,193,180
15/09,Miércoles,158,182,170
16/09,Jueves,153,175,164
17/09,Viernes,154,178,166
20/09,Lunes,153,177,165
21/09,Martes,170,196,183
22/09,Miércoles,165,189,177
23/09,Jueves,170,196,183
24/09,Viernes,169,195,182
27/09,Lunes,188,216,202
28/09,Martes,180,208,194
29/09,Miércoles,191,219,205
30/09,Jueves,196,226,211
