0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/08,Viernes,172,198,185
23/08,Lunes,170,196,183
24/08,Martes,161,185,173
25/08,Miércoles,155,179,167
26/08,Jueves,157,181,169
27/08,Viernes,156,180,168
30/08,Lunes,173,199,186
31/08,Martes,167,193,180
1/09,Miércoles,173,199,186
2/09,Jueves,172,198,185
3/09,Viernes,192,220,206
6/09,Lunes,184,212,198
7/09,Martes,194,224,209
8/09,Miércoles,200,230,215
9/09,Jueves,202,232,217
10/09,Viernes,208,240,224
13/09,Lunes,204,234,219
14/09,Martes,205,235,220
15/09,Miércoles,199,229,214
16/09,Jueves,197,227,212
17/09,Viernes,203,233,218
20/09,Lunes,205,235,220
21/09,Martes,213,245,229
22/09,Miércoles,219,251,235
