0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/07,Miércoles,100,114,107
22/07,Jueves,99,113,106
23/07,Viernes,98,112,105
26/07,Lunes,94,108,101
27/07,Martes,90,104,97
28/07,Miércoles,90,104,97
29/07,Jueves,89,103,96
30/07,Viernes,88,102,95
2/08,Lunes,88,102,95
3/08,Martes,88,102,95
4/08,Miércoles,90,104,97
5/08,Jueves,86,100,93
6/08,Viernes,86,98,92
9/08,Lunes,86,100,93
10/08,Martes,83,95,89
11/08,Miércoles,86,98,92
12/08,Jueves,87,101,94
13/08,Viernes,87,101,94
16/08,Lunes,83,95,89
17/08,Martes,83,95,89
18/08,Miércoles,86,100,93
19/08,Jueves,89,103,96
20/08,Viernes,93,107,100
23/08,Lunes,94,108,101
