0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/07,Martes,126,144,135
28/07,Miércoles,127,147,137
29/07,Jueves,129,149,139
30/07,Viernes,133,153,143
2/08,Lunes,137,157,147
3/08,Martes,150,172,161
4/08,Miércoles,142,164,153
5/08,Jueves,135,155,145
6/08,Viernes,134,154,144
9/08,Lunes,133,153,143
10/08,Martes,127,147,137
11/08,Miércoles,122,140,131
12/08,Jueves,122,140,131
13/08,Viernes,120,138,129
16/08,Lunes,119,137,128
17/08,Martes,119,137,128
18/08,Miércoles,118,136,127
19/08,Jueves,120,138,129
20/08,Viernes,115,133,124
23/08,Lunes,114,132,123
24/08,Martes,115,133,124
25/08,Miércoles,110,126,118
26/08,Jueves,113,131,122
27/08,Viernes,116,134,125
