0,1,2,3,4
Fecha,Día,Min,Máx,Precio
23/04,Viernes,237,273,255
26/04,Lunes,237,273,255
27/04,Martes,226,260,243
28/04,Miércoles,206,236,221
29/04,Jueves,201,231,216
30/04,Viernes,217,249,233
3/05,Lunes,222,256,239
4/05,Martes,232,266,249
5/05,Miércoles,253,291,272
6/05,Jueves,246,282,264
7/05,Viernes,242,278,260
10/05,Lunes,280,322,301
11/05,Martes,273,315,294
12/05,Miércoles,283,325,304
13/05,Jueves,261,301,281
14/05,Viernes,280,322,301
17/05,Lunes,306,352,329
18/05,Martes,317,365,341
19/05,Miércoles,293,337,315
20/05,Jueves,306,352,329
21/05,Viernes,315,363,339
24/05,Lunes,317,365,341
25/05,Martes,321,369,345
26/05,Miércoles,338,388,363
