0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/06,Jueves,159,183,171
18/06,Viernes,167,193,180
21/06,Lunes,177,203,190
22/06,Martes,176,202,189
23/06,Miércoles,170,196,183
24/06,Jueves,166,190,178
25/06,Viernes,178,204,191
28/06,Lunes,177,203,190
29/06,Martes,163,187,175
30/06,Miércoles,166,190,178
1/07,Jueves,160,184,172
2/07,Viernes,148,170,159
5/07,Lunes,153,175,164
6/07,Martes,156,180,168
7/07,Miércoles,152,174,163
8/07,Jueves,167,193,180
9/07,Viernes,175,201,188
12/07,Lunes,162,186,174
13/07,Martes,148,170,159
14/07,Miércoles,144,166,155
15/07,Jueves,156,180,168
16/07,Viernes,155,179,167
19/07,Lunes,180,208,194
20/07,Martes,153,175,164
