0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/05,Viernes,201,231,216
31/05,Lunes,199,229,214
1/06,Martes,231,265,248
2/06,Miércoles,194,224,209
3/06,Jueves,182,210,196
4/06,Viernes,156,180,168
7/06,Lunes,177,203,190
8/06,Martes,149,171,160
9/06,Miércoles,155,179,167
10/06,Jueves,147,169,158
11/06,Viernes,145,167,156
14/06,Lunes,133,153,143
15/06,Martes,137,157,147
16/06,Miércoles,140,162,151
17/06,Jueves,118,136,127
18/06,Viernes,125,143,134
21/06,Lunes,115,133,124
22/06,Martes,128,148,138
23/06,Miércoles,129,149,139
24/06,Jueves,126,146,136
25/06,Viernes,126,144,135
28/06,Lunes,146,168,157
29/06,Martes,152,174,163
30/06,Miércoles,166,192,179
