0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/04,Lunes,201,231,216
13/04,Martes,207,239,223
14/04,Miércoles,192,220,206
15/04,Jueves,205,235,220
16/04,Viernes,224,258,241
19/04,Lunes,233,268,250
20/04,Martes,215,247,231
21/04,Miércoles,224,258,241
22/04,Jueves,231,265,248
23/04,Viernes,232,266,249
26/04,Lunes,234,270,252
27/04,Martes,246,284,265
28/04,Miércoles,246,284,265
29/04,Jueves,247,285,266
30/04,Viernes,265,305,285
3/05,Lunes,259,297,278
4/05,Martes,245,281,263
5/05,Miércoles,245,281,263
6/05,Jueves,233,268,250
7/05,Viernes,227,261,244
10/05,Lunes,227,261,244
11/05,Martes,228,262,245
12/05,Miércoles,220,254,237
13/05,Jueves,225,259,242
