0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/10,Martes,171,197,184
13/10,Miércoles,166,192,179
14/10,Jueves,170,196,183
15/10,Viernes,167,193,180
18/10,Lunes,167,193,180
19/10,Martes,172,198,185
20/10,Miércoles,179,205,192
21/10,Jueves,176,202,189
22/10,Viernes,178,204,191
25/10,Lunes,180,208,194
26/10,Martes,195,225,210
27/10,Miércoles,206,238,222
28/10,Jueves,213,245,229
29/10,Viernes,206,238,222
1/11,Lunes,199,229,214
2/11,Martes,199,229,214
3/11,Miércoles,197,227,212
4/11,Jueves,183,211,197
5/11,Viernes,186,214,200
8/11,Lunes,203,233,218
9/11,Martes,192,220,206
10/11,Miércoles,171,197,184
11/11,Jueves,166,190,178
12/11,Viernes,167,193,180
