0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/04,Lunes,666,766,716
13/04,Martes,653,751,702
14/04,Miércoles,682,784,733
15/04,Jueves,634,730,682
16/04,Viernes,649,747,698
19/04,Lunes,749,861,805
20/04,Martes,791,910,850
21/04,Miércoles,723,831,777
22/04,Jueves,755,869,812
23/04,Viernes,776,892,834
26/04,Lunes,798,918,858
27/04,Martes,809,931,870
28/04,Miércoles,844,970,907
29/04,Jueves,838,964,901
30/04,Viernes,829,953,891
3/05,Lunes,886,1020,953
4/05,Martes,884,1018,951
5/05,Miércoles,821,945,883
6/05,Jueves,823,947,885
7/05,Viernes,802,922,862
10/05,Lunes,782,900,841
11/05,Martes,788,906,847
12/05,Miércoles,794,914,854
13/05,Jueves,775,891,833
