0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/07,Miércoles,356,410,383
22/07,Jueves,337,387,362
23/07,Viernes,339,389,364
26/07,Lunes,338,388,363
27/07,Martes,325,373,349
28/07,Miércoles,316,364,340
29/07,Jueves,317,365,341
30/07,Viernes,308,354,331
2/08,Lunes,297,341,319
3/08,Martes,298,342,320
4/08,Miércoles,294,338,316
5/08,Jueves,302,348,325
6/08,Viernes,291,335,313
9/08,Lunes,289,333,311
10/08,Martes,293,337,315
11/08,Miércoles,281,323,302
12/08,Jueves,293,337,315
13/08,Viernes,299,343,321
16/08,Lunes,298,342,320
17/08,Martes,281,323,302
18/08,Miércoles,283,325,304
19/08,Jueves,295,339,317
20/08,Viernes,309,355,332
23/08,Lunes,321,369,345
