0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/08,Martes,637,733,685
25/08,Miércoles,633,729,681
26/08,Jueves,618,710,664
27/08,Viernes,649,747,698
30/08,Lunes,677,779,728
31/08,Martes,671,771,721
1/09,Miércoles,635,731,683
2/09,Jueves,608,700,654
3/09,Viernes,618,712,665
6/09,Lunes,654,752,703
7/09,Martes,707,813,760
8/09,Miércoles,689,793,741
9/09,Jueves,723,831,777
10/09,Viernes,724,832,778
13/09,Lunes,770,886,828
14/09,Martes,733,843,788
15/09,Miércoles,769,885,827
16/09,Jueves,780,898,839
17/09,Viernes,785,903,844
20/09,Lunes,795,915,855
21/09,Martes,788,906,847
22/09,Miércoles,813,935,874
23/09,Jueves,785,903,844
24/09,Viernes,774,890,832
