0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/08,Martes,586,674,630
11/08,Miércoles,557,641,599
12/08,Jueves,584,672,628
13/08,Viernes,592,682,637
16/08,Lunes,596,686,641
17/08,Martes,604,694,649
18/08,Miércoles,598,688,643
19/08,Jueves,618,710,664
20/08,Viernes,597,687,642
23/08,Lunes,589,677,633
24/08,Martes,605,696,650
25/08,Miércoles,637,733,685
26/08,Jueves,648,746,697
27/08,Viernes,676,778,727
30/08,Lunes,716,824,770
31/08,Martes,711,817,764
1/09,Miércoles,717,825,771
2/09,Jueves,737,849,793
3/09,Viernes,758,872,815
6/09,Lunes,817,941,879
7/09,Martes,786,904,845
8/09,Miércoles,743,855,799
9/09,Jueves,747,859,803
10/09,Viernes,744,856,800
