0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/10,Miércoles,568,654,611
21/10,Jueves,556,640,598
22/10,Viernes,556,640,598
25/10,Lunes,581,669,625
26/10,Martes,586,674,630
27/10,Miércoles,591,681,636
28/10,Jueves,578,664,621
29/10,Viernes,593,683,638
1/11,Lunes,565,649,607
2/11,Martes,582,670,626
3/11,Miércoles,567,653,610
4/11,Jueves,563,647,605
5/11,Viernes,583,671,627
8/11,Lunes,630,724,677
9/11,Martes,607,699,653
10/11,Miércoles,628,722,675
11/11,Jueves,638,734,686
12/11,Viernes,690,794,742
15/11,Lunes,715,823,769
16/11,Martes,731,841,786
17/11,Miércoles,710,816,763
18/11,Jueves,688,792,740
19/11,Viernes,671,771,721
22/11,Lunes,676,778,727
