0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/10,Lunes,607,699,653
19/10,Martes,613,705,659
20/10,Miércoles,619,713,666
21/10,Jueves,605,696,650
22/10,Viernes,621,715,668
25/10,Lunes,591,681,636
26/10,Martes,610,702,656
27/10,Miércoles,594,684,639
28/10,Jueves,589,677,633
29/10,Viernes,610,702,656
1/11,Lunes,658,758,708
2/11,Martes,635,731,683
3/11,Miércoles,657,755,706
4/11,Jueves,668,768,718
5/11,Viernes,722,830,776
8/11,Lunes,748,860,804
9/11,Martes,764,880,822
10/11,Miércoles,742,854,798
11/11,Jueves,720,828,774
12/11,Viernes,701,807,754
15/11,Lunes,707,813,760
16/11,Martes,657,755,706
17/11,Miércoles,662,762,712
18/11,Jueves,720,828,774
