0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/09,Viernes,554,638,596
27/09,Lunes,517,595,556
28/09,Martes,459,529,494
29/09,Miércoles,444,510,477
30/09,Jueves,451,519,485
1/10,Viernes,438,504,471
4/10,Lunes,429,493,461
5/10,Martes,437,503,470
6/10,Miércoles,456,524,490
7/10,Jueves,432,498,465
8/10,Viernes,440,506,473
11/10,Lunes,445,513,479
12/10,Martes,424,488,456
13/10,Miércoles,423,487,455
14/10,Jueves,417,479,448
15/10,Viernes,356,410,383
18/10,Lunes,365,421,393
19/10,Martes,394,454,424
20/10,Miércoles,392,450,421
21/10,Jueves,420,484,452
22/10,Viernes,426,490,458
25/10,Lunes,439,505,472
26/10,Martes,442,508,475
27/10,Miércoles,424,488,456
