0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/09,Martes,441,507,474
29/09,Miércoles,430,494,462
30/09,Jueves,433,499,466
1/10,Viernes,403,463,433
4/10,Lunes,406,468,437
5/10,Martes,442,508,475
6/10,Miércoles,412,474,443
7/10,Jueves,365,421,393
8/10,Viernes,352,406,379
11/10,Lunes,358,412,385
12/10,Martes,348,400,374
13/10,Miércoles,340,392,366
14/10,Jueves,347,399,373
15/10,Viernes,362,416,389
18/10,Lunes,343,395,369
19/10,Martes,349,401,375
20/10,Miércoles,353,407,380
21/10,Jueves,336,386,361
22/10,Viernes,335,385,360
25/10,Lunes,330,380,355
26/10,Martes,283,325,304
27/10,Miércoles,290,334,312
28/10,Jueves,313,361,337
29/10,Viernes,312,358,335
