0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/10,Lunes,590,678,634
12/10,Martes,575,661,618
13/10,Miércoles,570,656,613
14/10,Jueves,591,681,636
15/10,Viernes,639,735,687
18/10,Lunes,616,708,662
19/10,Martes,637,733,685
20/10,Miércoles,647,745,696
21/10,Jueves,700,806,753
22/10,Viernes,725,835,780
25/10,Lunes,741,853,797
26/10,Martes,720,828,774
27/10,Miércoles,698,803,750
28/10,Jueves,679,781,730
29/10,Viernes,684,788,736
1/11,Lunes,636,732,684
2/11,Martes,642,738,690
3/11,Miércoles,698,803,750
4/11,Jueves,650,748,699
5/11,Viernes,578,664,621
8/11,Lunes,558,642,600
9/11,Martes,567,653,610
10/11,Miércoles,551,633,592
11/11,Jueves,538,620,579
