0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/09,Jueves,461,531,496
1/10,Viernes,448,516,482
4/10,Lunes,434,500,467
5/10,Martes,423,487,455
6/10,Miércoles,427,491,459
7/10,Jueves,396,456,426
8/10,Viernes,400,460,430
11/10,Lunes,434,500,467
12/10,Martes,405,465,435
13/10,Miércoles,359,413,386
14/10,Jueves,347,399,373
15/10,Viernes,352,406,379
18/10,Lunes,342,394,368
19/10,Martes,335,385,360
20/10,Miércoles,341,393,367
21/10,Jueves,355,409,382
22/10,Viernes,338,388,363
25/10,Lunes,343,395,369
26/10,Martes,347,399,373
27/10,Miércoles,330,380,355
28/10,Jueves,329,379,354
29/10,Viernes,325,373,349
1/11,Lunes,278,320,299
2/11,Martes,286,328,307
