0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/04,Miércoles,926,1066,996
22/04,Jueves,848,976,912
23/04,Viernes,833,959,896
26/04,Lunes,747,859,803
27/04,Martes,866,996,931
28/04,Miércoles,921,1059,990
29/04,Jueves,1005,1157,1081
30/04,Viernes,1118,1286,1202
3/05,Lunes,1087,1251,1169
4/05,Martes,1115,1283,1199
5/05,Miércoles,1188,1366,1277
6/05,Jueves,1165,1341,1253
7/05,Viernes,1217,1401,1309
10/05,Lunes,1133,1303,1218
11/05,Martes,1160,1334,1247
12/05,Miércoles,1337,1539,1438
13/05,Jueves,1412,1624,1518
14/05,Viernes,1292,1486,1389
17/05,Lunes,1349,1553,1451
18/05,Martes,1387,1595,1491
19/05,Miércoles,1428,1642,1535
20/05,Jueves,1448,1666,1557
21/05,Viernes,1509,1737,1623
24/05,Lunes,1499,1725,1612
