0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/04,Jueves,866,996,931
30/04,Viernes,909,1045,977
3/05,Lunes,1016,1170,1093
4/05,Martes,999,1149,1074
5/05,Miércoles,918,1056,987
6/05,Jueves,903,1039,971
7/05,Viernes,847,975,911
10/05,Lunes,818,942,880
11/05,Martes,865,995,930
12/05,Miércoles,792,912,852
13/05,Jueves,778,896,837
14/05,Viernes,698,803,750
17/05,Lunes,809,931,870
18/05,Martes,860,990,925
19/05,Miércoles,939,1081,1010
20/05,Jueves,1044,1202,1123
21/05,Viernes,1016,1170,1093
24/05,Lunes,1043,1199,1121
25/05,Martes,1110,1278,1194
26/05,Miércoles,1089,1253,1171
27/05,Jueves,1137,1309,1223
28/05,Viernes,1058,1218,1138
31/05,Lunes,1083,1247,1165
1/06,Martes,1250,1438,1344
