0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/10,Miércoles,582,670,626
21/10,Jueves,582,670,626
22/10,Viernes,570,656,613
25/10,Lunes,570,656,613
26/10,Martes,595,685,640
27/10,Miércoles,600,690,645
28/10,Jueves,606,698,652
29/10,Viernes,592,682,637
1/11,Lunes,609,701,655
2/11,Martes,580,668,624
3/11,Miércoles,599,689,644
4/11,Jueves,584,672,628
5/11,Viernes,579,667,623
8/11,Lunes,601,691,646
9/11,Martes,649,747,698
10/11,Miércoles,626,720,673
11/11,Jueves,647,745,696
12/11,Viernes,658,756,707
15/11,Lunes,711,819,765
16/11,Martes,737,849,793
17/11,Miércoles,754,868,811
18/11,Jueves,733,843,788
19/11,Viernes,711,817,764
22/11,Lunes,692,796,744
