0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/09,Miércoles,620,714,667
16/09,Jueves,590,678,634
17/09,Viernes,600,690,645
20/09,Lunes,607,699,653
21/09,Martes,578,664,621
22/09,Miércoles,577,663,620
23/09,Jueves,568,654,611
24/09,Viernes,486,560,523
27/09,Lunes,499,575,537
28/09,Martes,538,620,579
29/09,Miércoles,535,615,575
30/09,Jueves,574,660,617
1/10,Viernes,581,669,625
4/10,Lunes,599,689,644
5/10,Martes,603,693,648
6/10,Miércoles,578,666,622
7/10,Jueves,590,678,634
8/10,Viernes,600,690,645
11/10,Lunes,630,724,677
12/10,Martes,587,675,631
13/10,Miércoles,599,689,644
14/10,Jueves,563,647,605
15/10,Viernes,567,653,610
18/10,Lunes,565,649,607
