0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/09,Lunes,768,884,826
7/09,Martes,764,878,821
8/09,Miércoles,820,944,882
9/09,Jueves,830,956,893
10/09,Viernes,856,984,920
13/09,Lunes,861,991,926
14/09,Martes,826,950,888
15/09,Miércoles,843,969,906
16/09,Jueves,857,985,921
17/09,Viernes,898,1034,966
20/09,Lunes,837,963,900
21/09,Martes,854,982,918
22/09,Miércoles,803,923,863
23/09,Jueves,810,932,871
24/09,Viernes,805,927,866
27/09,Lunes,785,903,844
28/09,Martes,825,949,887
29/09,Miércoles,861,991,926
30/09,Jueves,853,981,917
1/10,Viernes,808,930,869
4/10,Lunes,774,890,832
5/10,Martes,786,904,845
6/10,Miércoles,831,957,894
7/10,Jueves,899,1035,967
