0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/08,Jueves,582,670,626
20/08,Viernes,551,635,593
23/08,Lunes,528,608,568
24/08,Martes,537,617,577
25/08,Miércoles,567,653,610
26/08,Jueves,614,706,660
27/08,Viernes,598,688,643
30/08,Lunes,627,721,674
31/08,Martes,628,722,675
1/09,Miércoles,669,769,719
2/09,Jueves,636,732,684
3/09,Viernes,668,768,718
6/09,Lunes,678,780,729
7/09,Martes,682,784,733
8/09,Miércoles,691,795,743
9/09,Jueves,684,788,736
10/09,Viernes,706,812,759
13/09,Lunes,682,784,733
14/09,Martes,672,774,723
15/09,Miércoles,690,794,742
16/09,Jueves,727,837,782
17/09,Viernes,739,851,795
20/09,Lunes,771,887,829
21/09,Martes,817,939,878
