0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/09,Miércoles,596,686,641
2/09,Jueves,572,658,615
3/09,Viernes,583,671,627
6/09,Lunes,592,682,637
7/09,Martes,621,715,668
8/09,Miércoles,578,666,622
9/09,Jueves,591,679,635
10/09,Viernes,555,639,597
13/09,Lunes,560,644,602
14/09,Martes,557,641,599
15/09,Miércoles,543,625,584
16/09,Jueves,571,657,614
17/09,Viernes,596,686,641
20/09,Lunes,591,679,635
21/09,Martes,560,644,602
22/09,Miércoles,537,617,577
23/09,Jueves,545,627,586
24/09,Viernes,577,663,620
27/09,Lunes,623,717,670
28/09,Martes,607,699,653
29/09,Miércoles,637,733,685
30/09,Jueves,638,734,686
1/10,Viernes,679,781,730
4/10,Lunes,646,744,695
