0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/06,Jueves,571,657,614
18/06,Viernes,596,686,641
21/06,Lunes,631,727,679
22/06,Martes,635,731,683
23/06,Miércoles,609,701,655
24/06,Jueves,578,666,622
25/06,Viernes,615,707,661
28/06,Lunes,615,707,661
29/06,Martes,558,642,600
30/06,Miércoles,565,649,607
1/07,Jueves,546,628,587
2/07,Viernes,511,587,549
5/07,Lunes,525,605,565
6/07,Martes,531,611,571
7/07,Miércoles,522,600,561
8/07,Jueves,553,637,595
9/07,Viernes,563,647,605
12/07,Lunes,532,612,572
13/07,Martes,489,563,526
14/07,Miércoles,480,552,516
15/07,Jueves,511,587,549
16/07,Viernes,487,561,524
19/07,Lunes,565,651,608
20/07,Martes,497,571,534
