0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/06,Jueves,656,754,705
4/06,Viernes,644,742,693
7/06,Lunes,684,788,736
8/06,Martes,696,800,748
9/06,Miércoles,658,756,707
10/06,Jueves,605,696,650
11/06,Viernes,592,682,637
14/06,Lunes,630,724,677
15/06,Martes,601,691,646
16/06,Miércoles,697,801,749
17/06,Jueves,612,704,658
18/06,Viernes,560,644,602
21/06,Lunes,471,541,506
22/06,Martes,546,628,587
23/06,Miércoles,458,528,493
24/06,Jueves,468,538,503
25/06,Viernes,428,492,460
28/06,Lunes,428,492,460
29/06,Martes,385,443,414
30/06,Miércoles,399,459,429
1/07,Jueves,405,467,436
2/07,Viernes,340,392,366
5/07,Lunes,395,455,425
6/07,Martes,365,421,393
