0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/07,Jueves,507,583,545
2/07,Viernes,531,611,571
5/07,Lunes,552,636,594
6/07,Martes,565,649,607
7/07,Miércoles,522,600,561
8/07,Jueves,538,618,578
9/07,Viernes,573,659,616
12/07,Lunes,556,640,598
13/07,Martes,467,537,502
14/07,Miércoles,470,540,505
15/07,Jueves,461,531,496
16/07,Viernes,433,499,466
19/07,Lunes,437,503,470
20/07,Martes,413,475,444
21/07,Miércoles,404,464,434
22/07,Jueves,421,485,453
23/07,Viernes,446,514,480
26/07,Lunes,449,517,483
27/07,Martes,431,495,463
28/07,Miércoles,409,471,440
29/07,Jueves,435,501,468
30/07,Viernes,435,501,468
2/08,Lunes,395,455,425
3/08,Martes,400,460,430
