0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/05,Martes,876,1008,942
5/05,Miércoles,885,1019,952
6/05,Jueves,1001,1151,1076
7/05,Viernes,968,1114,1041
10/05,Lunes,990,1138,1064
11/05,Martes,1038,1194,1116
12/05,Miércoles,1161,1335,1248
13/05,Jueves,1141,1313,1227
14/05,Viernes,1049,1207,1128
17/05,Lunes,1031,1187,1109
18/05,Martes,968,1114,1041
19/05,Miércoles,936,1076,1006
20/05,Jueves,989,1137,1063
21/05,Viernes,905,1041,973
24/05,Lunes,889,1023,956
25/05,Martes,797,917,857
26/05,Miércoles,924,1064,994
27/05,Jueves,983,1131,1057
28/05,Viernes,1073,1235,1154
31/05,Lunes,1194,1374,1284
1/06,Martes,1162,1336,1249
2/06,Miércoles,1192,1372,1282
3/06,Jueves,1269,1461,1365
4/06,Viernes,1245,1433,1339
