0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/10,Jueves,534,614,574
15/10,Viernes,549,631,590
18/10,Lunes,523,601,562
19/10,Martes,539,621,580
20/10,Miércoles,525,605,565
21/10,Jueves,521,599,560
22/10,Viernes,540,622,581
25/10,Lunes,583,671,627
26/10,Martes,562,646,604
27/10,Miércoles,581,669,625
28/10,Jueves,591,679,635
29/10,Viernes,639,735,687
1/11,Lunes,662,762,712
2/11,Martes,677,779,728
3/11,Miércoles,658,756,707
4/11,Jueves,637,733,685
5/11,Viernes,620,714,667
8/11,Lunes,625,719,672
9/11,Martes,580,668,624
10/11,Miércoles,585,673,629
11/11,Jueves,636,732,684
12/11,Viernes,593,683,638
15/11,Lunes,527,607,567
16/11,Martes,509,585,547
