0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/04,Lunes,660,760,710
27/04,Martes,649,747,698
28/04,Miércoles,609,701,655
29/04,Jueves,589,677,633
30/04,Viernes,622,716,669
3/05,Lunes,570,656,613
4/05,Martes,560,644,602
5/05,Miércoles,502,578,540
6/05,Jueves,582,670,626
7/05,Viernes,619,713,666
10/05,Lunes,676,778,727
11/05,Martes,752,866,809
12/05,Miércoles,732,842,787
13/05,Jueves,751,863,807
14/05,Viernes,799,919,859
17/05,Lunes,784,902,843
18/05,Martes,818,942,880
19/05,Miércoles,762,876,819
20/05,Jueves,779,897,838
21/05,Viernes,899,1035,967
24/05,Lunes,950,1092,1021
25/05,Martes,869,999,934
26/05,Miércoles,908,1044,976
27/05,Jueves,933,1073,1003
