0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/06,Martes,694,798,746
2/06,Miércoles,705,811,758
3/06,Jueves,667,767,717
4/06,Viernes,613,705,659
7/06,Lunes,601,691,646
8/06,Martes,639,735,687
9/06,Miércoles,609,701,655
10/06,Jueves,707,813,760
11/06,Viernes,621,715,668
14/06,Lunes,568,654,611
15/06,Martes,478,550,514
16/06,Miércoles,554,638,596
17/06,Jueves,466,536,501
18/06,Viernes,476,548,512
21/06,Lunes,435,501,468
22/06,Martes,435,501,468
23/06,Miércoles,392,450,421
24/06,Jueves,405,467,436
25/06,Viernes,412,474,443
28/06,Lunes,346,398,372
29/06,Martes,402,462,432
30/06,Miércoles,372,428,400
1/07,Jueves,379,437,408
2/07,Viernes,396,456,426
