0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/08,Martes,522,600,561
4/08,Miércoles,504,580,542
5/08,Jueves,497,571,534
6/08,Viernes,510,586,548
9/08,Lunes,538,618,578
10/08,Martes,547,629,588
11/08,Miércoles,570,656,613
12/08,Jueves,604,694,649
13/08,Viernes,599,689,644
16/08,Lunes,605,696,650
17/08,Martes,622,716,669
18/08,Miércoles,639,735,687
19/08,Jueves,689,793,741
20/08,Viernes,662,762,712
23/08,Lunes,626,720,673
24/08,Martes,629,723,676
25/08,Miércoles,626,720,673
26/08,Jueves,602,692,647
27/08,Viernes,587,675,631
30/08,Lunes,590,678,634
31/08,Martes,572,658,615
1/09,Miércoles,551,633,592
2/09,Jueves,551,635,593
3/09,Viernes,544,626,585
