0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/07,Martes,410,472,441
21/07,Miércoles,408,470,439
22/07,Jueves,392,452,422
23/07,Viernes,382,440,411
26/07,Lunes,384,442,413
27/07,Martes,372,428,400
28/07,Miércoles,358,412,385
29/07,Jueves,359,413,386
30/07,Viernes,354,408,381
2/08,Lunes,365,419,392
3/08,Martes,351,403,377
4/08,Miércoles,349,401,375
5/08,Jueves,353,407,380
6/08,Viernes,339,389,364
9/08,Lunes,353,407,380
10/08,Martes,360,414,387
11/08,Miércoles,359,413,386
12/08,Jueves,339,391,365
13/08,Viernes,342,394,368
16/08,Lunes,357,411,384
17/08,Martes,375,431,403
18/08,Miércoles,390,448,419
19/08,Jueves,399,459,429
20/08,Viernes,368,424,396
