0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/08,Viernes,549,631,590
16/08,Lunes,576,662,619
17/08,Martes,577,663,620
18/08,Miércoles,614,706,660
19/08,Jueves,584,672,628
20/08,Viernes,613,705,659
23/08,Lunes,622,716,669
24/08,Martes,626,720,673
25/08,Miércoles,634,730,682
26/08,Jueves,629,723,676
27/08,Viernes,649,747,698
30/08,Lunes,627,721,674
31/08,Martes,618,710,664
1/09,Miércoles,634,730,682
2/09,Jueves,669,769,719
3/09,Viernes,680,782,731
6/09,Lunes,709,815,762
7/09,Martes,751,863,807
8/09,Miércoles,744,856,800
9/09,Jueves,751,863,807
10/09,Viernes,772,888,830
13/09,Lunes,793,913,853
14/09,Martes,856,984,920
15/09,Miércoles,822,946,884
