0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/07,Jueves,483,555,519
9/07,Viernes,462,532,497
12/07,Lunes,482,554,518
13/07,Martes,490,564,527
14/07,Miércoles,489,563,526
15/07,Jueves,462,532,497
16/07,Viernes,466,536,501
19/07,Lunes,486,560,523
20/07,Martes,510,586,548
21/07,Miércoles,530,610,570
22/07,Jueves,542,624,583
23/07,Viernes,501,577,539
26/07,Lunes,516,594,555
27/07,Martes,550,632,591
28/07,Miércoles,534,614,574
29/07,Jueves,448,516,482
30/07,Viernes,451,519,485
2/08,Lunes,443,509,476
3/08,Martes,417,479,448
4/08,Miércoles,420,484,452
5/08,Jueves,397,457,427
6/08,Viernes,389,447,418
9/08,Lunes,406,468,437
10/08,Martes,431,495,463
