0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/10,Viernes,568,654,611
1/11,Lunes,510,586,548
2/11,Martes,501,577,539
3/11,Miércoles,505,581,543
4/11,Jueves,496,570,533
5/11,Viernes,499,575,537
8/11,Lunes,499,575,537
9/11,Martes,483,555,519
10/11,Miércoles,503,579,541
11/11,Jueves,509,585,547
12/11,Viernes,509,585,547
15/11,Lunes,498,574,536
16/11,Martes,498,574,536
17/11,Miércoles,521,599,560
18/11,Jueves,525,605,565
19/11,Viernes,531,611,571
22/11,Lunes,519,597,558
23/11,Martes,533,613,573
24/11,Miércoles,508,584,546
25/11,Jueves,524,602,563
26/11,Viernes,511,587,549
29/11,Lunes,506,582,544
30/11,Martes,525,603,564
1/12,Miércoles,566,652,609
