0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/09,Viernes,626,720,673
6/09,Lunes,644,742,693
7/09,Martes,649,747,698
8/09,Miércoles,623,717,670
9/09,Jueves,635,731,683
10/09,Viernes,645,743,694
13/09,Lunes,677,779,728
14/09,Martes,631,725,678
15/09,Miércoles,644,740,692
16/09,Jueves,605,696,650
17/09,Viernes,610,702,656
20/09,Lunes,606,698,652
21/09,Martes,591,679,635
22/09,Miércoles,621,715,668
23/09,Jueves,648,746,697
24/09,Viernes,642,738,690
27/09,Lunes,608,700,654
28/09,Martes,582,670,626
29/09,Miércoles,591,681,636
30/09,Jueves,626,720,673
1/10,Viernes,677,779,728
4/10,Lunes,660,760,710
5/10,Martes,692,796,744
6/10,Miércoles,693,797,745
