0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,453,521,487
25/05,Martes,415,477,446
26/05,Miércoles,349,401,375
27/05,Jueves,405,465,435
28/05,Viernes,339,391,365
31/05,Lunes,347,399,373
1/06,Martes,317,365,341
2/06,Miércoles,317,365,341
3/06,Jueves,286,328,307
4/06,Viernes,296,340,318
7/06,Lunes,300,346,323
8/06,Martes,252,290,271
9/06,Miércoles,292,336,314
10/06,Jueves,270,310,290
11/06,Viernes,275,317,296
14/06,Lunes,287,331,309
15/06,Martes,256,294,275
16/06,Miércoles,265,305,285
17/06,Jueves,308,354,331
18/06,Viernes,288,332,310
21/06,Lunes,300,346,323
22/06,Martes,290,334,312
23/06,Miércoles,293,337,315
24/06,Jueves,331,381,356
