0,1,2,3,4
Fecha,Día,Min,Máx,Precio
2/06,Miércoles,631,727,679
3/06,Jueves,671,771,721
4/06,Viernes,682,784,733
7/06,Lunes,644,742,693
8/06,Martes,592,682,637
9/06,Miércoles,581,669,625
10/06,Jueves,618,710,664
11/06,Viernes,589,677,633
14/06,Lunes,683,785,734
15/06,Martes,600,690,645
16/06,Miércoles,549,631,590
17/06,Jueves,461,531,496
18/06,Viernes,535,615,575
21/06,Lunes,449,517,483
22/06,Martes,458,528,493
23/06,Miércoles,419,483,451
24/06,Jueves,419,483,451
25/06,Viernes,378,434,406
28/06,Lunes,392,450,421
29/06,Martes,398,458,428
30/06,Miércoles,335,385,360
1/07,Jueves,389,447,418
2/07,Viernes,360,414,387
5/07,Lunes,367,423,395
