0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/05,Lunes,1359,1563,1461
11/05,Martes,1208,1390,1299
12/05,Miércoles,1253,1441,1347
13/05,Jueves,1454,1672,1563
14/05,Viernes,1362,1568,1465
17/05,Lunes,1421,1635,1528
18/05,Martes,1375,1581,1478
19/05,Miércoles,1389,1599,1494
20/05,Jueves,1571,1807,1689
21/05,Viernes,1520,1748,1634
24/05,Lunes,1553,1787,1670
25/05,Martes,1629,1875,1752
26/05,Miércoles,1823,2097,1960
27/05,Jueves,1791,2061,1926
28/05,Viernes,1647,1895,1771
31/05,Lunes,1620,1864,1742
1/06,Martes,1520,1748,1634
2/06,Miércoles,1468,1690,1579
3/06,Jueves,1551,1785,1668
4/06,Viernes,1420,1634,1527
7/06,Lunes,1396,1606,1501
8/06,Martes,1252,1440,1346
9/06,Miércoles,1452,1670,1561
10/06,Jueves,1544,1776,1660
