0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/10,Martes,518,596,557
13/10,Miércoles,534,614,574
14/10,Jueves,521,599,560
15/10,Viernes,516,594,555
18/10,Lunes,535,615,575
19/10,Martes,578,664,621
20/10,Miércoles,557,641,599
21/10,Jueves,576,662,619
22/10,Viernes,585,673,629
25/10,Lunes,632,728,680
26/10,Martes,656,754,705
27/10,Miércoles,671,771,721
28/10,Jueves,651,749,700
29/10,Viernes,631,727,679
1/11,Lunes,615,707,661
2/11,Martes,619,713,666
3/11,Miércoles,576,662,619
4/11,Jueves,580,668,624
5/11,Viernes,631,725,678
8/11,Lunes,588,676,632
9/11,Martes,522,600,561
10/11,Miércoles,504,580,542
11/11,Jueves,512,590,551
12/11,Viernes,498,572,535
