0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/09,Viernes,519,597,558
27/09,Lunes,564,648,606
28/09,Martes,525,605,565
29/09,Miércoles,467,537,502
30/09,Jueves,451,519,485
1/10,Viernes,458,528,493
4/10,Lunes,445,513,479
5/10,Martes,436,502,469
6/10,Miércoles,445,511,478
7/10,Jueves,463,533,498
8/10,Viernes,440,506,473
11/10,Lunes,447,515,481
12/10,Martes,453,521,487
13/10,Miércoles,431,495,463
14/10,Jueves,430,494,462
15/10,Viernes,423,487,455
18/10,Lunes,362,416,389
19/10,Martes,371,427,399
20/10,Miércoles,401,461,431
21/10,Jueves,398,458,428
22/10,Viernes,428,492,460
25/10,Lunes,433,499,466
26/10,Martes,446,514,480
27/10,Miércoles,449,517,483
