0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/04,Viernes,857,987,922
19/04,Lunes,937,1077,1007
20/04,Martes,1042,1198,1120
21/04,Miércoles,1014,1166,1090
22/04,Jueves,1040,1196,1118
23/04,Viernes,1108,1274,1191
26/04,Lunes,1086,1250,1168
27/04,Martes,1135,1305,1220
28/04,Miércoles,1056,1214,1135
29/04,Jueves,1081,1243,1162
30/04,Viernes,1246,1434,1340
3/05,Lunes,1315,1513,1414
4/05,Martes,1202,1384,1293
5/05,Miércoles,1256,1446,1351
6/05,Jueves,1291,1485,1388
7/05,Viernes,1329,1529,1429
10/05,Lunes,1349,1552,1450
11/05,Martes,1406,1618,1512
12/05,Miércoles,1397,1607,1502
13/05,Jueves,1381,1589,1485
14/05,Viernes,1478,1700,1589
17/05,Lunes,1475,1697,1586
18/05,Martes,1369,1575,1472
19/05,Miércoles,1373,1579,1476
