0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/07,Martes,512,589,550
7/07,Miércoles,521,599,560
8/07,Jueves,520,598,559
9/07,Viernes,491,565,528
12/07,Lunes,495,569,532
13/07,Martes,516,594,555
14/07,Miércoles,541,623,582
15/07,Jueves,563,647,605
16/07,Viernes,576,662,619
19/07,Lunes,532,612,572
20/07,Martes,548,630,589
21/07,Miércoles,584,672,628
22/07,Jueves,567,653,610
23/07,Viernes,476,548,512
26/07,Lunes,480,552,516
27/07,Martes,471,541,506
28/07,Miércoles,443,509,476
29/07,Jueves,446,514,480
30/07,Viernes,422,486,454
2/08,Lunes,413,475,444
3/08,Martes,432,496,464
4/08,Miércoles,457,525,491
5/08,Jueves,459,529,494
6/08,Viernes,441,507,474
