0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/10,Viernes,561,645,603
25/10,Lunes,584,672,628
26/10,Martes,591,679,635
27/10,Miércoles,591,679,635
28/10,Jueves,578,666,622
29/10,Viernes,578,666,622
1/11,Lunes,605,696,650
2/11,Martes,610,702,656
3/11,Miércoles,617,709,663
4/11,Jueves,602,692,647
5/11,Viernes,618,712,665
8/11,Lunes,589,677,633
9/11,Martes,607,699,653
10/11,Miércoles,592,682,637
11/11,Jueves,587,675,631
12/11,Viernes,608,700,654
15/11,Lunes,657,755,706
16/11,Martes,633,729,681
17/11,Miércoles,655,753,704
18/11,Jueves,666,766,716
19/11,Viernes,720,828,774
22/11,Lunes,746,858,802
23/11,Martes,763,877,820
24/11,Miércoles,740,852,796
