0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/10,Martes,581,669,625
27/10,Miércoles,570,656,613
28/10,Jueves,575,661,618
29/10,Viernes,575,661,618
1/11,Lunes,556,640,598
2/11,Martes,579,667,623
3/11,Miércoles,586,674,630
4/11,Jueves,586,674,630
5/11,Viernes,574,660,617
8/11,Lunes,574,660,617
9/11,Martes,600,690,645
10/11,Miércoles,605,696,650
11/11,Jueves,611,703,657
12/11,Viernes,597,687,642
15/11,Lunes,614,706,660
16/11,Martes,584,672,628
17/11,Miércoles,603,693,648
18/11,Jueves,588,676,632
19/11,Viernes,583,671,627
22/11,Lunes,605,696,650
23/11,Martes,653,751,702
24/11,Miércoles,630,724,677
25/11,Jueves,651,749,700
26/11,Viernes,662,762,712
