0,1,2,3,4
Fecha,Día,Min,Máx,Precio
31/05,Lunes,684,786,735
1/06,Martes,726,836,781
2/06,Miércoles,693,797,745
3/06,Jueves,804,924,864
4/06,Viernes,706,812,759
7/06,Lunes,646,744,695
8/06,Martes,544,626,585
9/06,Miércoles,631,727,679
10/06,Jueves,530,610,570
11/06,Viernes,541,623,582
14/06,Lunes,495,569,532
15/06,Martes,495,569,532
16/06,Miércoles,445,513,479
17/06,Jueves,461,531,496
18/06,Viernes,469,539,504
21/06,Lunes,393,453,423
22/06,Martes,457,525,491
23/06,Miércoles,422,486,454
24/06,Jueves,431,495,463
25/06,Viernes,449,517,483
28/06,Lunes,400,460,430
29/06,Martes,415,477,446
30/06,Miércoles,481,553,517
1/07,Jueves,450,518,484
