0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/08,Lunes,682,784,733
17/08,Martes,737,849,793
18/08,Miércoles,719,827,773
19/08,Jueves,753,867,810
20/08,Viernes,754,868,811
23/08,Lunes,803,923,863
24/08,Martes,764,878,821
25/08,Miércoles,801,921,861
26/08,Jueves,813,935,874
27/08,Viernes,817,941,879
30/08,Lunes,829,953,891
31/08,Martes,821,945,883
1/09,Miércoles,847,975,911
2/09,Jueves,818,942,880
3/09,Viernes,807,929,868
6/09,Lunes,829,953,891
7/09,Martes,873,1005,939
8/09,Miércoles,888,1022,955
9/09,Jueves,926,1066,996
10/09,Viernes,981,1129,1055
13/09,Lunes,973,1119,1046
14/09,Martes,981,1129,1055
15/09,Miércoles,1010,1162,1086
16/09,Jueves,1038,1194,1116
